x;y;z;R;G;B;semantic_label
3.45623803;-0.28285721;-5.67768002;113;113;113;5.000000
3.45709276;-0.28383514;-5.70169592;115;115;115;5.000000
3.45401287;-0.28184178;-5.71577024;109;109;109;5.000000
3.45763516;-0.28377342;-5.67207718;113;113;113;5.000000
3.46060753;-0.28242496;-5.44333649;91;91;91;5.000000
3.45646596;-0.28130913;-5.56513786;113;113;113;5.000000
3.45840573;-0.28420734;-5.66429901;113;113;113;5.000000
3.45357299;-0.28037959;-5.64034557;117;117;117;5.000000
3.44997239;-0.28035164;-5.80820131;113;113;113;5.000000
3.45050144;-0.28021672;-5.77439690;113;113;113;5.000000
3.45508718;-0.28227502;-5.69362116;109;109;109;5.000000
3.45572996;-0.28202671;-5.64700890;113;113;113;5.000000
3.45571899;-0.28392026;-5.77202940;110;110;110;5.000000
3.45732713;-0.28449202;-5.73384571;113;113;113;5.000000
3.45421863;-0.28180498;-5.70365381;115;115;115;5.000000
3.45298409;-0.28163013;-5.75033283;113;113;113;5.000000
3.45126438;-0.28149250;-5.82232523;95;95;95;5.000000
3.45468903;-0.28166661;-5.67238379;113;113;113;5.000000
3.45828581;-0.28618360;-5.79988956;113;113;113;5.000000
3.45748758;-0.28614712;-5.83510733;68;68;68;5.000000
3.45085096;-0.28103110;-5.81147528;115;115;115;5.000000
3.45721984;-0.28560629;-5.81216908;115;115;115;5.000000
3.44826531;-0.27843440;-5.75680733;113;113;113;5.000000
3.45280051;-0.27619162;-5.36683416;99;99;99;5.000000
3.45549178;-0.28042960;-5.55261135;117;117;117;5.000000
3.44994473;-0.27824530;-5.66044617;113;113;113;5.000000
3.45514870;-0.27783212;-5.37481594;90;90;90;5.000000
3.45622206;-0.28013250;-5.49461317;109;109;109;5.000000
3.45093560;-0.27505451;-5.37291622;99;99;99;5.000000
3.45036530;-0.27616391;-5.48392868;117;117;117;5.000000
3.45092058;-0.27767190;-5.56973743;121;121;121;5.000000
3.45941043;-0.28118002;-5.41705227;88;88;88;5.000000
3.45366764;-0.27779007;-5.44414520;101;101;101;5.000000
3.45533085;-0.27911952;-5.46233702;101;101;101;5.000000
3.45478177;-0.27997929;-5.55362320;117;117;117;5.000000
3.44833803;-0.27848294;-5.75688219;113;113;113;5.000000
3.45566416;-0.27869913;-5.41454601;98;98;98;5.000000
3.44864297;-0.27825353;-5.72476959;113;113;113;5.000000
3.44909477;-0.27796844;-5.68130589;113;113;113;5.000000
3.45436549;-0.27854636;-5.46665001;107;107;107;5.000000
3.45135331;-0.27587575;-5.41400099;107;107;107;5.000000
3.45444870;-0.27813783;-5.43197823;101;101;101;5.000000
3.45015049;-0.27918193;-5.72053814;113;113;113;5.000000
3.45134425;-0.27547172;-5.38417101;99;99;99;5.000000
3.44903827;-0.27614462;-5.54186678;121;121;121;5.000000
3.44163799;-0.28250408;-5.74554396;113;113;113;5.000000
3.44672537;-0.27857518;-5.70508003;113;113;113;5.000000
3.44409537;-0.28099415;-5.81319618;113;113;113;5.000000
3.44859648;-0.27614570;-5.46892405;117;117;117;5.000000
3.44769597;-0.27706206;-5.52575159;115;115;115;5.000000
3.44049144;-0.28336132;-5.74831057;113;113;113;5.000000
3.44077730;-0.28355458;-5.83911228;64;64;64;5.000000
3.44579697;-0.27905956;-5.66017723;113;113;113;5.000000
3.44745946;-0.27757898;-5.60273838;117;117;117;5.000000
3.44585943;-0.27931693;-5.72835970;113;113;113;5.000000
3.44745541;-0.27703500;-5.47980356;117;117;117;5.000000
3.44747186;-0.27756599;-5.60189581;117;117;117;5.000000
3.43877554;-0.28472427;-5.77044344;113;113;113;5.000000
3.44600177;-0.27828571;-5.52019024;115;115;115;5.000000
3.44916368;-0.27582219;-5.49013042;117;117;117;5.000000
3.44620943;-0.27881122;-5.67265034;113;113;113;5.000000
3.44394016;-0.28018442;-5.60549545;117;117;117;5.000000
3.44239926;-0.28222501;-5.80890989;113;113;113;5.000000
3.44322491;-0.28075969;-5.61631298;117;117;117;5.000000
3.44005990;-0.28370020;-5.75298071;113;113;113;5.000000
3.44313812;-0.28130636;-5.72480726;113;113;113;5.000000
3.44419265;-0.28062233;-5.74569750;113;113;113;5.000000
3.44270349;-0.28113446;-5.61646032;117;117;117;5.000000
3.44310975;-0.28023729;-5.51794958;125;125;125;5.000000
3.44139552;-0.28193140;-5.60355282;117;117;117;5.000000
3.43879795;-0.28322324;-5.53210449;115;115;115;5.000000
3.44672012;-0.27755338;-5.47707033;117;117;117;5.000000
3.44430161;-0.27907062;-5.46016359;117;117;117;5.000000
3.43703675;-0.28620708;-5.81628942;107;107;107;5.000000
3.44003010;-0.28279316;-5.59483528;113;113;113;5.000000
3.44031072;-0.28157929;-5.43303776;117;117;117;5.000000
3.44099474;-0.28148797;-5.49111414;117;117;117;5.000000
3.43698311;-0.28597274;-5.77359867;113;113;113;5.000000
3.43737483;-0.28539529;-5.72400522;113;113;113;5.000000
3.44183302;-0.28073585;-5.46127462;117;117;117;5.000000
3.44051194;-0.28284559;-5.65416193;113;113;113;5.000000
3.44569182;-0.27802625;-5.44271564;117;117;117;5.000000
3.44194412;-0.28007126;-5.36819315;109;109;109;5.000000
3.44746375;-0.27658972;-5.40384197;113;113;113;5.000000
3.43891335;-0.28350571;-5.58890867;113;113;113;5.000000
3.44119763;-0.28179640;-5.56128311;121;121;121;5.000000
3.43947959;-0.28336635;-5.62694359;113;113;113;5.000000
3.44718885;-0.27683026;-5.41265202;113;113;113;5.000000
3.44645214;-0.27705321;-5.36973476;109;109;109;5.000000
3.43689442;-0.28806227;-5.82855844;69;69;69;5.000000
3.43900394;-0.28876275;-5.63957691;109;109;109;5.000000
3.43846774;-0.29110694;-5.77211380;107;107;107;5.000000
3.43717408;-0.28647792;-5.74731493;113;113;113;5.000000
3.43949246;-0.29197642;-5.69805098;105;105;105;5.000000
3.43821812;-0.28809291;-5.69626379;105;105;105;5.000000
3.44019771;-0.29502407;-5.72910929;101;101;101;5.000000
3.43796325;-0.28952408;-5.76988649;107;107;107;5.000000
3.43899322;-0.29362413;-5.80353737;105;105;105;5.000000
3.43983936;-0.29529700;-5.77434063;85;85;85;5.000000
3.43946409;-0.29251954;-5.71908426;105;105;105;5.000000
3.43658638;-0.28668913;-5.81358671;113;113;113;5.000000
3.43705797;-0.28879315;-5.83657646;69;69;69;5.000000
3.43933821;-0.28403986;-5.44770527;109;109;109;5.000000
3.43749309;-0.28495371;-5.66412020;113;113;113;5.000000
3.43941689;-0.29244238;-5.72125149;105;105;105;5.000000
3.43785524;-0.28627706;-5.67197704;113;113;113;5.000000
3.43853617;-0.29018056;-5.73417425;107;107;107;5.000000
3.43982768;-0.28873742;-5.55576801;109;109;109;5.000000
3.43905163;-0.28670025;-5.56565619;109;109;109;5.000000
3.43723631;-0.28787267;-5.78777885;113;113;113;5.000000
3.43913722;-0.29319757;-5.77473164;85;85;85;5.000000
3.43799543;-0.28925797;-5.75773668;95;95;95;5.000000
3.44348311;-0.29331523;-5.37706470;84;84;84;5.000000
3.44231176;-0.29428723;-5.51406717;107;107;107;5.000000
3.43992829;-0.28747010;-5.50468349;107;107;107;5.000000
3.44253969;-0.29480860;-5.51070166;107;107;107;5.000000
3.44235206;-0.29165372;-5.42416239;97;97;97;5.000000
3.44061923;-0.29539418;-5.70230865;105;105;105;5.000000
3.44166827;-0.29623318;-5.63561201;105;105;105;5.000000
3.44056129;-0.29550579;-5.71115398;105;105;105;5.000000
3.44111419;-0.28682303;-5.37700224;107;107;107;5.000000
3.44223022;-0.29167435;-5.43576288;97;97;97;5.000000
3.44067001;-0.29088897;-5.55011606;105;105;105;5.000000
3.44184732;-0.29185119;-5.47594643;105;105;105;5.000000
3.44058204;-0.29125082;-5.56987381;105;105;105;5.000000
3.44181514;-0.29554078;-5.59973049;105;105;105;5.000000
3.44174266;-0.29194087;-5.48827124;101;101;101;5.000000
3.44207025;-0.29311889;-5.49746704;101;101;101;5.000000
3.44283342;-0.29481667;-5.48459196;101;101;101;5.000000
3.44327259;-0.29271197;-5.37618589;84;84;84;5.000000
3.43981934;-0.28785610;-5.52712870;107;107;107;5.000000
3.44086576;-0.29859552;-5.78506804;99;99;99;5.000000
3.44412780;-0.29622272;-5.58421946;105;105;105;5.000000
3.44425607;-0.29672506;-5.62292480;105;105;105;5.000000
3.45230269;-0.29875541;-5.78302765;104;104;104;5.000000
3.44272161;-0.29734021;-5.66949797;105;105;105;5.000000
3.44913292;-0.29673117;-5.62577009;105;105;105;5.000000
3.44336724;-0.29907417;-5.80319500;105;105;105;5.000000
3.44564366;-0.29666528;-5.61900139;105;105;105;5.000000
3.44117832;-0.29854858;-5.76169825;77;77;77;5.000000
3.44603229;-0.29487503;-5.48147440;101;101;101;5.000000
3.44618893;-0.29815444;-5.73381901;101;101;101;5.000000
3.44261146;-0.29722783;-5.66079807;105;105;105;5.000000
3.44351315;-0.29665649;-5.61728764;105;105;105;5.000000
3.45086455;-0.29803580;-5.72697306;97;97;97;5.000000
3.44334126;-0.29681993;-5.62977600;105;105;105;5.000000
3.45254683;-0.29930106;-5.82512045;59;59;59;5.000000
3.45001817;-0.29760540;-5.69344997;101;101;101;5.000000
3.44846916;-0.29739225;-5.67629910;105;105;105;5.000000
3.44441247;-0.29466033;-5.46417093;97;97;97;5.000000
3.44456959;-0.29887447;-5.78841972;99;99;99;5.000000
3.44541764;-0.29501578;-5.49200439;101;101;101;5.000000
3.44815731;-0.29902670;-5.80187702;105;105;105;5.000000
3.44837904;-0.29903322;-5.80248642;105;105;105;5.000000
3.45313978;-0.29773813;-5.70516682;101;101;101;5.000000
3.45088029;-0.29608309;-5.57674885;97;97;97;5.000000
3.45270276;-0.29548556;-5.53165007;97;97;97;5.000000
3.44615650;-0.29409203;-5.42129326;92;92;92;5.000000
3.44501328;-0.29407030;-5.41907358;90;90;90;5.000000
3.45213413;-0.29746750;-5.68386173;101;101;101;5.000000
3.44896317;-0.29413372;-5.42584896;82;82;82;5.000000
3.45440793;-0.29367554;-5.39321184;76;76;76;5.000000
3.44997334;-0.29369402;-5.39250565;80;80;80;5.000000
3.45521975;-0.29450300;-5.45726490;88;88;88;5.000000
3.45499539;-0.29434091;-5.44468546;88;88;88;5.000000
3.45529723;-0.29690880;-5.64239550;101;101;101;5.000000
3.44970870;-0.29602125;-5.57142830;99;99;99;5.000000
3.45610571;-0.29344732;-5.37646723;68;68;68;5.000000
3.44566751;-0.29421216;-5.43030262;92;92;92;5.000000
3.45397305;-0.29554275;-5.53665972;97;97;97;5.000000
3.45167375;-0.29678285;-5.63096619;101;101;101;5.000000
3.44831133;-0.29614222;-5.58006668;99;99;99;5.000000
3.45151210;-0.29507947;-5.49983501;97;97;97;5.000000
3.45394111;-0.29668558;-5.62457228;101;101;101;5.000000
3.45493817;-0.29364148;-5.39084482;76;76;76;5.000000
3.45405078;-0.29799715;-5.72553015;97;97;97;5.000000
3.51509070;-0.54084718;-5.83842850;61;61;61;5.000000
3.50672936;-0.54251599;-5.83848810;58;58;58;5.000000
3.50841379;-0.55486220;-5.83832788;58;58;58;5.000000
3.50985050;-0.54773051;-5.83839703;58;58;58;5.000000
3.51448059;-0.55277628;-5.69416714;105;105;105;5.000000
3.51450896;-0.55298615;-5.74876642;101;101;101;5.000000
3.51388431;-0.55299973;-5.56112242;105;105;105;5.000000
3.51248121;-0.55602485;-5.79535437;109;109;109;5.000000
3.51874065;-0.54709363;-5.74977493;97;97;97;5.000000
3.51713085;-0.54970729;-5.83088255;68;68;68;5.000000
3.51555896;-0.55093360;-5.61972237;105;105;105;5.000000
3.51787424;-0.54795551;-5.67407084;99;99;99;5.000000
3.51468801;-0.55141497;-5.45938015;99;99;99;5.000000
3.51497984;-0.55191278;-5.65738535;105;105;105;5.000000
3.51388621;-0.55424041;-5.83338690;68;68;68;5.000000
3.51242614;-0.55604523;-5.78305578;109;109;109;5.000000
3.51511168;-0.55184847;-5.68355751;105;105;105;5.000000
3.51530147;-0.55188835;-5.75019741;101;101;101;5.000000
3.51514411;-0.55185646;-5.69517183;105;105;105;5.000000
3.51527977;-0.55060488;-5.46254349;92;92;92;5.000000
3.51282024;-0.55544156;-5.77113247;109;109;109;5.000000
3.51663518;-0.54940969;-5.61445284;105;105;105;5.000000
3.51770902;-0.54889983;-5.83050680;68;68;68;5.000000
3.51259780;-0.55580676;-5.78321409;109;109;109;5.000000
3.51497102;-0.55166239;-5.59991932;105;105;105;5.000000
3.51476836;-0.55201089;-5.61440563;105;105;105;5.000000
3.51063204;-0.55259722;-5.54681587;107;107;107;5.000000
3.50825596;-0.54958272;-5.37644100;92;92;92;5.000000
3.50932789;-0.55128664;-5.47962475;109;109;109;5.000000
3.50786805;-0.54988235;-5.40921164;101;101;101;5.000000
3.51179385;-0.55176073;-5.45330620;97;97;97;5.000000
3.51103377;-0.55300862;-5.56809616;113;113;113;5.000000
3.50449753;-0.54903120;-5.42963219;105;105;105;5.000000
3.50721788;-0.55218774;-5.60214043;109;109;109;5.000000
3.50295043;-0.54803407;-5.39259434;98;98;98;5.000000
3.50836921;-0.54997081;-5.40326405;97;97;97;5.000000
3.50513554;-0.54911530;-5.41986799;105;105;105;5.000000
3.50594354;-0.55098659;-5.54256916;123;123;123;5.000000
3.50816822;-0.55052310;-5.45062923;101;101;101;5.000000
3.51326013;-0.55291438;-5.50437641;105;105;105;5.000000
3.50426650;-0.54952365;-5.47318363;115;115;115;5.000000
3.51225448;-0.55616051;-5.77831125;109;109;109;5.000000
3.51237321;-0.55335820;-5.56085110;113;113;113;5.000000
3.51178718;-0.55475926;-5.68294239;105;105;105;5.000000
3.50779104;-0.55251962;-5.61298704;109;109;109;5.000000
3.51306248;-0.55201083;-5.44024467;97;97;97;5.000000
3.51219535;-0.55481994;-5.67722225;105;105;105;5.000000
3.50790954;-0.55186087;-5.55956984;117;117;117;5.000000
3.50668979;-0.55259681;-5.64575624;109;109;109;5.000000
3.50196457;-0.54880714;-5.47473288;109;109;109;5.000000
3.50032687;-0.55174923;-5.73455715;113;113;113;5.000000
3.50690794;-0.55422950;-5.76295948;113;113;113;5.000000
3.51002431;-0.55600172;-5.82123804;97;97;97;5.000000
3.50119877;-0.55235994;-5.75946856;113;113;113;5.000000
3.50244045;-0.55206931;-5.70794439;113;113;113;5.000000
3.50042009;-0.55079663;-5.66088867;113;113;113;5.000000
3.50625253;-0.55370903;-5.73962831;113;113;113;5.000000
3.50921917;-0.55434096;-5.71598053;113;113;113;5.000000
3.50938296;-0.55478144;-5.74508524;113;113;113;5.000000
3.50231552;-0.55149388;-5.66779280;113;113;113;5.000000
3.50050831;-0.55152076;-5.71307373;113;113;113;5.000000
3.50383449;-0.55009902;-5.52682924;113;113;113;5.000000
3.50483632;-0.55287236;-5.71079779;113;113;113;5.000000
3.50494313;-0.55374992;-5.77403831;113;113;113;5.000000
3.50648761;-0.55372691;-5.73532963;113;113;113;5.000000
3.50908446;-0.55572510;-5.82299089;97;97;97;5.000000
3.50375628;-0.55133587;-5.62145138;109;109;109;5.000000
3.50494528;-0.55031431;-5.51637220;113;113;113;5.000000
3.50567508;-0.55334771;-5.72635841;113;113;113;5.000000
3.50741363;-0.55343151;-5.69100809;117;117;117;5.000000
3.49941802;-0.55187243;-5.80276203;110;110;110;5.000000
3.50055003;-0.54497057;-5.60758352;109;109;109;5.000000
3.50066781;-0.54263455;-5.58569431;113;113;113;5.000000
3.50157499;-0.54084432;-5.43298149;109;109;109;5.000000
3.50133610;-0.53877360;-5.47068119;105;105;105;5.000000
3.50188303;-0.54044795;-5.38137007;92;92;92;5.000000
3.50135469;-0.54285485;-5.47166443;115;115;115;5.000000
3.50028372;-0.54631960;-5.65321064;113;113;113;5.000000
3.50116491;-0.53919888;-5.49956608;113;113;113;5.000000
3.50098419;-0.54933256;-5.53971052;117;117;117;5.000000
3.50158954;-0.54294789;-5.43267870;109;109;109;5.000000
3.50096250;-0.54083890;-5.53489161;113;113;113;5.000000
3.50145817;-0.54742211;-5.45900297;109;109;109;5.000000
3.50093746;-0.54081887;-5.53902817;113;113;113;5.000000
3.50031734;-0.54577196;-5.64712000;113;113;113;5.000000
3.50189352;-0.54615629;-5.38528824;98;98;98;5.000000
3.50101662;-0.54621768;-5.53122091;113;113;113;5.000000
3.50143194;-0.54418159;-5.46011448;109;109;109;5.000000
3.50013804;-0.54773730;-5.67886639;113;113;113;5.000000
3.49966717;-0.55049348;-5.75996494;109;109;109;5.000000
3.50026870;-0.54782605;-5.65720034;113;113;113;5.000000
3.50114226;-0.54529744;-5.50939703;115;115;115;5.000000
3.49921274;-0.54644811;-5.83144760;69;69;69;5.000000
3.50026417;-0.54181033;-5.65197659;110;110;110;5.000000
3.49945021;-0.54473847;-5.79029083;107;107;107;5.000000
3.50058866;-0.53999275;-5.59621382;109;109;109;5.000000
3.50053191;-0.54260468;-5.60824823;105;105;105;5.000000
3.50037050;-0.54406762;-5.63657570;109;109;109;5.000000
3.49928808;-0.54280555;-5.81530285;101;101;101;5.000000
3.50031543;-0.53992027;-5.64156675;109;109;109;5.000000
3.50047064;-0.54055953;-5.61641884;105;105;105;5.000000
3.49924588;-0.54687589;-5.82639742;69;69;69;5.000000
3.50005937;-0.54163986;-5.68587875;113;113;113;5.000000
3.50000215;-0.53767449;-5.69144678;113;113;113;5.000000
3.50043726;-0.54176188;-5.62313700;105;105;105;5.000000
3.50121927;-0.53606296;-5.48739576;117;117;117;5.000000
3.49991250;-0.54462993;-5.71329165;107;107;107;5.000000
3.50101042;-0.53799748;-5.52404499;113;113;113;5.000000
3.50017953;-0.54551774;-5.66977358;113;113;113;5.000000
3.50096965;-0.53967690;-5.53254366;113;113;113;5.000000
3.50065756;-0.53845608;-5.58324432;113;113;113;5.000000
3.50121117;-0.53676367;-5.48945045;117;117;117;5.000000
3.50031924;-0.53884923;-5.63987207;105;105;105;5.000000
3.49952507;-0.54173982;-5.77482128;109;109;109;5.000000
3.49963474;-0.53863370;-5.78281593;105;105;105;5.000000
3.50711679;-0.53368109;-5.52923632;107;107;107;5.000000
3.50438118;-0.53554398;-5.62749004;105;105;105;5.000000
3.50008368;-0.53776932;-5.70723534;113;113;113;5.000000
3.50687265;-0.53237754;-5.38158798;74;74;74;5.000000
3.51123047;-0.53156996;-5.45491648;68;68;68;5.000000
3.51197314;-0.53059292;-5.37808466;68;68;68;5.000000
3.50634813;-0.53297752;-5.42627239;82;82;82;5.000000
3.50185180;-0.53475422;-5.45101023;92;92;92;5.000000
3.50391698;-0.53477544;-5.52874422;113;113;113;5.000000
3.50481701;-0.53402406;-5.48168039;115;115;115;5.000000
3.50528336;-0.53525341;-5.62954092;105;105;105;5.000000
3.51051021;-0.53105080;-5.37335157;68;68;68;5.000000
3.50925565;-0.53218442;-5.44813108;82;82;82;5.000000
3.50898981;-0.53177345;-5.39469099;74;74;74;5.000000
3.50700617;-0.53329766;-5.48438358;105;105;105;5.000000
3.50498533;-0.53393573;-5.47843504;109;109;109;5.000000
3.50362778;-0.53566182;-5.61249161;105;105;105;5.000000
3.50310040;-0.53562933;-5.58976173;109;109;109;5.000000
3.50142956;-0.53673375;-5.64621973;110;110;110;5.000000
3.50480819;-0.53519326;-5.60577726;109;109;109;5.000000
3.50713634;-0.53534752;-5.70242786;107;107;107;5.000000
3.51055551;-0.53503090;-5.78553057;99;99;99;5.000000
3.50011373;-0.53889775;-5.82757330;68;68;68;5.000000
3.51221895;-0.53130776;-5.46189642;72;72;72;5.000000
3.50207829;-0.53823447;-5.82620764;68;68;68;5.000000
3.51184630;-0.53267801;-5.58908176;107;107;107;5.000000
3.51185274;-0.53410882;-5.73524714;107;107;107;5.000000
3.50939727;-0.53441221;-5.68332577;113;113;113;5.000000
3.51304984;-0.53152835;-5.51243258;98;98;98;5.000000
3.50733066;-0.53593856;-5.76927853;87;87;87;5.000000
3.50498557;-0.53589004;-5.68518496;117;117;117;5.000000
3.51232862;-0.53381217;-5.72104836;99;99;99;5.000000
3.50547838;-0.53604972;-5.71810722;117;117;117;5.000000
3.51116872;-0.53215897;-5.51327372;98;98;98;5.000000
3.50510073;-0.53715253;-5.81785393;101;101;101;5.000000
3.50669765;-0.53626132;-5.78083467;99;99;99;5.000000
3.50164533;-0.53839839;-5.82831335;68;68;68;5.000000
3.51045370;-0.53344119;-5.61992645;105;105;105;5.000000
3.50234914;-0.53804761;-5.81629515;101;101;101;5.000000
3.50969529;-0.53536540;-5.79061365;99;99;99;5.000000
3.51303864;-0.53065050;-5.42250013;68;68;68;5.000000
3.51186919;-0.53215045;-5.53603649;101;101;101;5.000000
3.51867962;-0.54647982;-5.61409760;99;99;99;5.000000
3.51944518;-0.54546613;-5.63216972;99;99;99;5.000000
3.51642871;-0.54863083;-5.40147161;84;84;84;5.000000
3.51788831;-0.54688352;-5.47160578;98;98;98;5.000000
3.52165318;-0.54096723;-5.38144541;82;82;82;5.000000
3.51997828;-0.54428804;-5.55402422;99;99;99;5.000000
3.51902676;-0.54581165;-5.58224726;101;101;101;5.000000
3.51817179;-0.54635274;-5.44839859;84;84;84;5.000000
3.51739717;-0.54819322;-5.58673477;101;101;101;5.000000
3.51817536;-0.54758811;-5.68693113;99;99;99;5.000000
3.51842904;-0.54694146;-5.63321352;99;99;99;5.000000
3.51883721;-0.54625261;-5.61430359;99;99;99;5.000000
3.52122450;-0.54229087;-5.51673126;92;92;92;5.000000
3.51728725;-0.54766273;-5.45414305;90;90;90;5.000000
3.51888227;-0.54523766;-5.43168545;84;84;84;5.000000
3.51879096;-0.54627353;-5.60546923;99;99;99;5.000000
3.52047348;-0.54328787;-5.49940300;91;91;91;5.000000
3.52050042;-0.54308772;-5.46848202;84;84;84;5.000000
3.51585221;-0.54958725;-5.42492104;90;90;90;5.000000
3.52104425;-0.54273897;-5.55275917;99;99;99;5.000000
3.51738977;-0.54773939;-5.49742556;97;97;97;5.000000
3.51865172;-0.54686028;-5.67953205;99;99;99;5.000000
3.51513886;-0.53947896;-5.83529902;71;71;71;5.000000
3.51933169;-0.54113555;-5.60115719;99;99;99;5.000000
3.51809835;-0.54124606;-5.70459747;107;99;99;5.000000
3.51638746;-0.53934884;-5.72950649;107;99;99;5.000000
3.51802158;-0.54201001;-5.75484180;85;85;85;5.000000
3.51390076;-0.53778219;-5.83457661;69;69;69;5.000000
3.52023149;-0.54250443;-5.60952473;99;99;99;5.000000
3.51885390;-0.54290181;-5.74090672;91;91;91;5.000000
3.51728940;-0.54031491;-5.71440029;107;99;99;5.000000
3.51922011;-0.54374743;-5.76101875;73;73;73;5.000000
3.51616240;-0.53965646;-5.76501226;85;68;68;5.000000
3.51967573;-0.54053473;-5.53931522;97;97;97;5.000000
3.51868892;-0.53903222;-5.53007984;92;92;92;5.000000
3.51959419;-0.54500109;-5.80411100;105;105;105;5.000000
3.51931524;-0.54442686;-5.79283142;105;105;105;5.000000
3.51779962;-0.54153758;-5.74497747;97;97;97;5.000000
3.51899290;-0.54383713;-5.78410006;99;99;99;5.000000
3.51668453;-0.54044276;-5.76941442;85;68;68;5.000000
3.51899433;-0.54455441;-5.82546711;69;69;69;5.000000
