x;y;z;R;G;B;semantic_label
-2.77135253;-1.08438492;-4.85092068;97;121;105;2.000000
3.98726368;-2.42197037;-4.87652588;140;107;82;1.000000
2.42253375;-0.09333733;-5.12197351;205;205;205;0.000000
7.44985056;-0.12919049;-6.12062502;185;185;185;0.000000
4.25179863;-0.09792264;-5.94994450;221;221;221;0.000000
-1.26635146;-1.25462437;-7.06037760;154;163;171;2.000000
6.31017208;-1.93391681;-6.41619968;64;64;64;3.000000
0.99028641;-1.80495346;-7.34907818;229;171;113;2.000000
4.75246239;-1.90671563;-7.08540440;190;157;149;2.000000
1.79841721;-2.18448591;-7.08370161;179;154;146;2.000000
-0.66029733;-2.27907658;-5.50682211;121;121;121;5.000000
-2.54566669;-1.94447160;-2.36746979;175;200;183;4.000000
4.69769859;-1.89447367;-4.09274626;97;97;97;3.000000
7.66961956;-2.45446181;-5.27752542;125;101;84;1.000000
2.79453444;-1.91706467;-3.04129648;171;121;97;5.000000
-1.37070537;-0.08639625;-3.26407433;224;224;224;0.000000
6.30014277;-2.46102476;-4.10871029;146;105;80;1.000000
-0.13727137;-2.35270452;-6.25711155;173;140;107;1.000000
4.41948080;-2.09798741;-7.08804321;187;154;146;2.000000
7.76568365;-0.19599940;-4.57701588;156;164;173;2.000000
6.89966297;-2.44165850;-5.52610254;154;121;88;1.000000
7.39705467;-0.14401457;-5.27542067;190;190;190;0.000000
-0.66553122;-2.37773347;-4.57085133;167;134;101;1.000000
7.74997950;-2.02754927;-2.57727671;183;150;142;2.000000
2.84850454;-0.07503784;-6.37829638;221;221;221;0.000000
7.33725119;-0.12228945;-6.43313408;193;193;193;0.000000
3.30215740;-2.46687603;-2.01679277;157;132;107;1.000000
5.05504131;-0.39709815;-7.05936384;156;164;173;2.000000
1.07025433;-2.40633178;-1.83235455;191;158;150;2.000000
3.95330381;-1.28102505;-7.12019491;204;204;204;2.000000
1.76238990;-0.11666033;-3.45155096;189;189;189;0.000000
7.74692297;-2.19236016;-3.33021665;165;140;132;2.000000
-2.69274235;-0.09288263;-2.12755013;219;219;219;0.000000
5.43275070;-1.23595107;-7.12829638;186;186;194;2.000000
2.91810155;-2.46397018;-1.95017862;146;113;88;1.000000
1.59421349;-0.07188852;-5.81088734;181;181;181;0.000000
1.70862782;-1.76654565;-7.02222061;143;127;135;2.000000
1.35489380;-2.39025664;-5.05235386;148;115;82;1.000000
-2.55468678;-1.83101082;-2.38388729;180;197;180;4.000000
7.72794056;-2.44442081;-3.17425370;191;158;150;2.000000
5.32685900;-0.17999510;-2.07762337;227;227;227;0.000000
-2.53510213;-0.16056429;-7.00531340;171;171;171;2.000000
3.22477841;-2.39429426;-5.93456030;121;97;80;1.000000
4.69662857;-2.45601583;-3.43726897;131;107;82;1.000000
3.86882329;-0.08773105;-6.28352833;222;222;222;0.000000
1.66480350;-2.45009112;-1.97235441;154;130;105;1.000000
2.02705050;-1.86336708;-7.07853079;181;148;140;2.000000
-2.78967953;-1.48009026;-1.92297077;156;164;173;2.000000
3.03473496;-2.41776919;-4.53698826;124;99;82;1.000000
7.37174654;-0.16740443;-3.97603011;227;227;227;0.000000
3.52501059;-1.94234920;-3.02316570;142;101;84;3.000000
2.14060545;-2.39653897;-5.17032719;137;120;95;1.000000
-1.76287258;-0.45604506;-7.04513073;154;163;171;2.000000
7.62395763;-2.51053762;-2.17121315;150;109;84;1.000000
3.67327332;-2.42566586;-4.48653221;148;115;82;1.000000
0.34350654;-2.35561991;-6.37367630;163;130;97;1.000000
-0.65703762;-1.85623324;-5.45209026;113;72;64;5.000000
-2.33738399;-2.36036611;-4.53775406;142;109;92;1.000000
1.69830179;-2.42480445;-3.37039828;148;107;82;1.000000
-2.54382801;-2.09443617;-2.04170179;180;197;180;4.000000
-0.41779822;-1.85353529;-5.74148178;62;54;54;5.000000
-0.56463367;-2.32980418;-3.27888179;91;91;91;5.000000
-2.50818896;-0.08705074;-2.55672026;204;204;204;0.000000
4.24189425;-0.95792657;-7.10659456;196;196;196;2.000000
-2.61265135;-1.52274764;-2.10478210;69;85;44;4.000000
7.70982265;-2.48101306;-3.84324431;164;140;115;1.000000
-2.79132366;-1.29913247;-3.93396378;157;165;173;2.000000
-1.93589020;-2.39498472;-2.87364578;140;107;90;1.000000
2.85019994;-0.07950430;-6.13404703;224;224;224;0.000000
4.77570581;-2.48563957;-1.85725260;163;130;97;1.000000
3.97597361;-0.08887595;-6.28390026;223;223;223;0.000000
3.74832010;-0.92420739;-7.11900425;130;130;138;2.000000
-2.69316006;-1.82657945;-5.80228281;71;71;79;5.000000
-2.79312897;-1.30258071;-4.93811131;156;164;173;2.000000
-2.80352974;-2.22973871;-5.31650305;191;158;150;2.000000
-2.66401625;-2.02808380;-2.28862858;180;197;180;4.000000
2.94528055;-0.76240999;-7.10875797;130;130;146;2.000000
-2.78178096;-0.19977449;-5.06815338;154;163;171;2.000000
7.41455078;-2.45108938;-1.84101725;187;154;146;2.000000
-2.36946511;-2.38702059;-3.05510664;142;109;92;1.000000
-2.78087068;-0.60500729;-2.13799953;157;165;173;2.000000
-2.08780622;-0.06094633;-4.23833752;221;221;221;0.000000
-2.67340565;-2.40421534;-1.93146133;158;125;92;1.000000
-0.86659783;-2.40154266;-3.14473367;125;101;76;1.000000
6.65210819;-1.81311774;-7.07803583;181;156;148;2.000000
-2.80194092;-2.08050561;-5.30397892;181;148;140;2.000000
-2.47519541;-2.36172891;-2.65830517;231;231;231;4.000000
3.14672637;-0.08234340;-6.15317392;222;222;222;0.000000
7.72808456;-1.82711482;-5.70149136;191;158;150;2.000000
2.92082524;-1.41150570;-7.12577486;179;179;179;2.000000
4.35602140;-2.43956780;-4.13436985;158;117;92;1.000000
5.43101549;-2.46243644;-3.51819754;118;94;69;1.000000
2.92858791;-2.43216109;-3.69027829;138;113;88;1.000000
7.15965366;-2.03432727;-1.94969749;121;121;121;4.000000
-2.66311359;-2.34852433;-4.99571037;142;101;68;1.000000
2.57240915;-1.22551584;-7.12170219;183;183;183;2.000000
3.60470867;-1.92583096;-5.20652676;76;76;76;5.000000
4.31247854;-2.44428110;-3.85051942;167;134;101;1.000000
1.37440407;-0.13233055;-2.36204576;221;221;221;0.000000
1.40275276;-0.06321885;-6.17396355;223;223;223;0.000000
4.24046946;-0.08876283;-6.44622898;227;227;227;0.000000
7.75397825;-1.18301833;-4.27813721;255;255;157;2.000000
5.67023277;-1.95354342;-3.23476267;164;115;90;5.000000
6.92155361;-1.76968539;-7.06831694;154;130;121;2.000000
-2.75313735;-0.17303605;-5.10446119;179;179;179;2.000000
5.95842075;-2.20792246;-3.23720264;158;117;101;3.000000
7.31135893;-2.43875599;-5.92852449;134;101;76;1.000000
2.28108883;-2.41858268;-4.05104637;171;130;105;1.000000
5.60554266;-1.96681845;-4.81870413;82;65;65;3.000000
5.47527456;-2.42268443;-5.72725391;150;109;84;1.000000
7.76865292;-0.25827190;-2.52095222;154;163;171;2.000000
4.72205973;-1.10183907;-7.11874628;142;142;150;2.000000
4.89650440;-2.44364214;-4.23475742;142;109;84;1.000000
-1.10983813;-0.08498767;-3.49543095;170;170;170;0.000000
4.56126976;-2.40099764;-6.36722803;164;131;107;1.000000
-2.06838322;-0.01246823;-6.91191196;223;223;223;0.000000
-2.48132396;-1.92586553;-2.38573027;174;198;182;4.000000
4.10290432;-2.38592672;-6.91755152;167;134;109;1.000000
3.58368158;-1.88373458;-5.33741379;165;115;91;5.000000
6.00764942;-2.47523475;-3.15575671;149;124;99;1.000000
6.43642282;-2.48377776;-2.93971634;158;117;92;1.000000
-1.36857915;-2.39939094;-2.96656513;164;131;98;1.000000
4.42499399;-2.44414496;-3.92528558;158;117;92;1.000000
3.97649336;-2.38535357;-6.87331343;148;115;98;1.000000
5.23267460;-1.92925870;-3.81693387;173;123;98;5.000000
7.26866341;-0.14263514;-5.27537632;221;221;221;0.000000
-2.13671327;-1.28616238;-7.05898571;154;163;171;2.000000
-1.51966763;-0.04244536;-5.58967495;224;224;224;0.000000
7.23014355;-1.82272184;-2.24810934;144;144;144;4.000000
-0.45727324;-2.41686606;-2.54493761;142;117;92;1.000000
6.57618666;-1.93088615;-5.60227346;80;64;55;5.000000
4.29174280;-2.18219638;-3.37220478;109;109;109;3.000000
7.76775932;-0.21512318;-3.28566575;154;163;171;2.000000
4.15186977;-2.47422099;-2.11598349;158;117;92;1.000000
-1.40504920;-1.68830514;-7.05083370;191;158;150;2.000000
0.11428961;-0.04172135;-6.59390163;221;221;221;0.000000
0.72544092;-1.60715127;-7.36617804;234;168;118;2.000000
-2.79343271;-1.43481338;-6.20528603;241;249;249;2.000000
3.30450773;-2.43633723;-3.68289375;131;106;82;1.000000
-0.63793105;-0.02938354;-6.82739735;224;224;224;0.000000
1.81340051;-1.86973739;-5.99964046;203;145;120;5.000000
1.42059481;-2.07196879;-7.30731440;156;131;123;2.000000
2.00707769;-0.09756294;-4.64471340;222;222;222;0.000000
2.08869457;-2.42157173;-3.77536654;115;91;74;1.000000
-1.60300303;-2.36314869;-4.81841087;175;142;109;1.000000
7.73251009;-1.88641262;-2.66243935;191;158;150;2.000000
0.03505225;-0.03828239;-6.73598814;207;207;207;0.000000
4.94184589;-0.97349811;-7.12255144;134;134;142;2.000000
4.79247618;-2.40638947;-6.21054745;138;97;72;1.000000
7.76299620;-0.19487916;-6.10937500;154;163;171;2.000000
7.76538610;-0.68909729;-1.80827236;158;167;175;2.000000
7.19659185;-1.68844628;-2.17567348;184;184;184;4.000000
7.26591015;-1.99055755;-2.37452030;167;167;167;4.000000
-0.49533716;-0.03032694;-6.85975170;207;207;207;0.000000
-0.03626192;-2.36580276;-5.59745693;132;107;82;1.000000
4.33980370;-1.91844797;-3.56766224;125;84;68;3.000000
-1.91592467;-2.39099813;-3.10440683;146;113;88;1.000000
-0.52420348;-2.36672091;-5.25901365;149;124;99;1.000000
3.50664830;-2.14796925;-7.08688307;189;156;148;2.000000
3.23085761;-0.08373575;-6.12634659;222;222;222;0.000000
3.60008073;-2.38343906;-6.75287199;121;105;80;1.000000
4.50217819;-2.42644858;-4.93957520;142;101;76;1.000000
-0.83259428;-0.04650795;-5.77214003;222;222;222;0.000000
-2.64887166;-2.35661197;-4.56004620;142;117;92;1.000000
0.21778560;-1.93361735;-3.33666706;74;74;74;3.000000
3.13212681;-0.07961974;-6.29410934;224;224;224;0.000000
-2.77853179;-0.42489922;-1.88334465;156;164;173;2.000000
0.54454798;-2.34483624;-7.07735777;130;97;64;1.000000
0.17876194;-2.42540479;-2.45143795;150;109;84;1.000000
4.10605431;-2.44223857;-3.83875442;158;117;92;1.000000
7.16571951;-0.54308212;-7.06667662;157;165;173;2.000000
5.92435789;-2.45604110;-4.16061831;156;115;82;1.000000
3.45422912;-2.44634390;-3.22517228;148;115;98;1.000000
4.51749706;-2.34722376;-3.25613976;109;109;109;3.000000
2.70437789;-2.43563223;-3.36971068;142;109;84;1.000000
2.97264862;-2.41113448;-4.86244297;142;109;92;1.000000
0.35682988;-2.42280459;-2.69931936;154;113;88;1.000000
-2.14127660;-0.72521979;-7.04904699;154;163;171;2.000000
-2.75091791;-0.16210905;-5.70583105;179;179;179;2.000000
0.91404539;-0.09824313;-3.96216655;223;223;223;0.000000
-0.60670656;-2.35294604;-5.96673059;157;124;99;1.000000
7.75658178;-0.81129086;-6.07629061;156;164;173;2.000000
-2.74493742;-2.35516310;-4.58289957;158;125;92;1.000000
4.97008133;-2.38960576;-3.34038734;117;117;117;5.000000
-2.00315547;-0.67406261;-7.04845142;154;163;171;2.000000
7.76102543;-0.51965195;-5.29257870;156;164;173;2.000000
3.99017572;-1.66631424;-7.07944155;157;165;173;2.000000
4.63083601;-2.45384574;-3.51757860;157;124;91;1.000000
3.33915567;-0.08302687;-6.22922325;221;221;221;0.000000
5.42780638;-2.46679187;-3.27712059;140;115;98;1.000000
3.26260114;-0.08275118;-6.19915390;224;224;224;0.000000
7.75191736;-1.16137981;-6.63810921;158;167;175;2.000000
-1.82778752;-0.16030724;-7.02537918;224;224;224;2.000000
-2.52279806;-2.38117838;-3.28540850;115;91;74;1.000000
0.97360200;-2.36610317;-6.15386868;134;101;76;1.000000
3.49191284;-0.08474724;-6.22490978;224;224;224;0.000000
-1.25313437;-2.41348433;-2.26080418;148;123;98;1.000000
-2.57495570;-1.70418870;-2.40158939;229;229;229;4.000000
-2.77992702;-0.20807672;-3.96667504;158;167;175;2.000000
0.32339090;-2.34877992;-6.73604822;134;92;68;1.000000
3.19675946;-0.08353072;-6.11747313;221;221;221;0.000000
7.74867105;-1.60545087;-5.83485985;157;165;173;2.000000
2.38817191;-2.37453866;-6.51489210;115;90;65;1.000000
-2.78562617;-2.33489251;-2.39668941;165;132;124;2.000000
-1.85309207;-0.04487238;-5.25959921;213;213;213;0.000000
7.75314283;-1.26241672;-4.27862549;154;239;255;2.000000
5.13337898;-0.17022456;-2.49995708;221;221;221;0.000000
2.99892521;-0.07641913;-6.39124393;224;224;224;0.000000
-2.69463110;-0.33185306;-7.04084539;158;167;175;2.000000
0.10174127;0.15350194;-4.49020767;221;221;221;0.000000
5.24135351;-1.94999444;-3.79110265;62;54;54;5.000000
2.35699153;-2.41749215;-4.15495491;154;113;88;1.000000
-2.78159118;-0.60088885;-2.57102537;154;163;171;2.000000
5.56948328;-2.46112776;-3.67180204;154;113;88;1.000000
2.56677294;-2.38428187;-6.08866453;128;104;79;1.000000
7.75360870;-0.95476586;-6.90943670;156;164;173;2.000000
3.67112279;-0.62197602;-7.06024313;156;164;173;2.000000
3.43760896;-2.36892962;-7.07115269;157;132;124;2.000000
-0.31273040;-2.38154483;-4.56980896;158;125;92;1.000000
-2.72129297;-1.75030839;-2.29793119;180;197;180;2.000000
-0.84661746;-2.39532232;-3.49808359;157;132;108;1.000000
7.72794819;-2.43926954;-3.20040822;189;156;148;2.000000
3.46427703;-2.40597320;-5.43883848;150;117;92;1.000000
-0.54993963;-2.39100242;-3.91043973;163;130;97;1.000000
5.27618742;-2.45221162;-3.98826981;163;130;97;1.000000
5.89231014;-2.41654062;-6.31078529;146;105;80;1.000000
-1.11398900;-2.40942979;-2.56557417;142;101;76;1.000000
7.67635775;-0.20172197;-2.27136135;197;197;197;0.000000
2.57984042;-1.46815431;-7.12601328;171;171;171;2.000000
-2.77374721;-2.36084795;-4.25372028;173;140;116;1.000000
-2.45052767;-2.33001113;-6.13783646;157;124;99;1.000000
7.74885654;-1.38631356;-7.03495073;158;167;175;2.000000
-2.79185748;-1.49991751;-3.04109716;156;164;173;2.000000
3.05102372;-0.08011734;-6.21894026;224;224;224;0.000000
7.76565838;-0.50672609;-2.74016619;154;163;171;2.000000
1.61047995;-2.17829084;-3.63197565;80;80;80;3.000000
5.82499027;-1.91395986;-6.08833504;62;54;54;5.000000
7.75979519;-0.70377940;-4.89356518;154;163;171;2.000000
-0.21903601;-2.36216593;-5.68929291;124;91;66;1.000000
5.05836773;-2.11304426;-3.20897841;109;109;109;5.000000
7.33388186;-1.32378685;-2.61773014;101;101;101;4.000000
7.75073767;-1.26503897;-6.69034576;156;164;173;2.000000
-2.79638219;-2.12846971;-1.86363077;187;154;146;2.000000
-2.11164212;-2.37482262;-3.87708712;167;134;109;1.000000
1.00964856;-1.00199902;-7.35582304;241;183;125;2.000000
3.03444123;-2.43945765;-3.35453963;154;121;97;1.000000
3.64236808;-1.87775874;-5.70020866;187;119;102;5.000000
4.23471355;-0.68845290;-7.08142376;157;165;173;2.000000
7.75107050;-1.48028266;-5.21854258;157;165;173;2.000000
7.74205637;-2.35635853;-5.11456490;157;132;124;2.000000
-2.77148414;-1.08210397;-4.93929815;97;121;105;2.000000
6.42028904;-1.95810342;-6.29307938;100;66;66;3.000000
3.05667853;-2.45287609;-2.63614035;146;105;80;1.000000
5.47451401;-1.08146739;-7.12007141;153;153;161;2.000000
6.32402182;-2.11833239;-5.24499130;113;113;113;5.000000
1.66580367;-0.58556128;-7.05510521;156;164;173;2.000000
4.73724222;-2.46043301;-3.21866846;138;105;80;1.000000
2.24275494;-2.45535994;-2.02381086;163;130;105;1.000000
3.63328362;-2.03267074;-5.50745392;99;99;99;5.000000
-1.32905793;-1.64206350;-7.06709433;154;163;171;2.000000
-2.78349876;-0.24577770;-5.76843643;156;164;173;2.000000
0.38274810;-0.09477321;-3.83907676;212;212;212;0.000000
7.75961781;-1.07834733;-2.76342678;156;164;173;2.000000
-2.50464749;-1.49221706;-2.70763731;229;229;229;4.000000
2.17079067;-2.14822650;-5.60187626;156;115;98;3.000000
-0.51488054;-1.90269458;-3.29131603;59;59;59;5.000000
5.79391146;-0.51557523;-7.06311607;154;163;171;2.000000
7.76115179;-0.31425396;-6.44541645;156;164;173;2.000000
1.22946572;-2.44097018;-2.21446991;158;117;92;1.000000
-2.06924963;-0.57335103;-7.04652071;157;165;173;2.000000
5.65920830;-1.74348831;-7.06471443;179;146;138;2.000000
6.20221663;-2.30729651;-7.09574175;194;161;153;2.000000
2.06179619;-0.54477829;-7.05527115;156;164;173;2.000000
7.74830246;-2.05520368;-3.36448669;187;154;146;2.000000
7.11385727;-2.43589926;-5.96877241;146;105;72;1.000000
-1.22709501;-2.39845920;-3.10125113;156;123;98;1.000000
4.74775457;-2.43476677;-4.63135815;154;113;80;1.000000
-1.02017391;-0.85854393;-7.05391836;154;163;171;2.000000
1.82142448;-2.44674230;-2.24670696;142;109;84;1.000000
1.06159461;-2.42345428;-3.07091069;155;121;104;1.000000
3.38904476;-1.85807168;-5.34707785;88;88;88;5.000000
-1.59483194;-2.34790564;-5.66029453;157;124;91;1.000000
-2.56220293;-2.32880569;-6.13814926;132;91;58;1.000000
2.70077848;-2.38775969;-5.97859526;130;88;55;1.000000
7.57610130;-1.29326403;-5.00362587;223;198;0;4.000000
7.75633526;-0.98096299;-4.14352703;255;206;41;2.000000
4.99019718;-0.78754711;-7.11378479;130;138;146;2.000000
-2.65903091;-0.04726880;-4.65225124;218;218;218;0.000000
-2.25424576;-0.01816677;-6.48932171;184;184;184;0.000000
-2.73499751;-1.83660126;-2.40357399;229;229;229;2.000000
7.66785574;-2.43315053;-6.44672775;134;101;76;1.000000
6.88726187;-1.59238660;-7.08462334;156;164;173;2.000000
7.72034454;-2.50596333;-2.47936583;138;105;80;1.000000
2.86324525;-0.07608519;-6.32949734;224;224;224;0.000000
4.13909388;-1.87236655;-5.54575920;154;105;88;3.000000
-2.77981925;-0.11040057;-4.48706627;154;163;171;2.000000
-2.77470732;-0.98665696;-5.31743336;220;196;171;2.000000
3.73438716;-2.45747638;-2.78284073;139;106;82;1.000000
-2.78670382;-0.94092834;-3.44621396;156;164;173;2.000000
0.23341420;-2.38499427;-4.70276356;149;116;91;1.000000
7.65632439;-2.42389226;-6.94835997;142;109;92;1.000000
-0.49361649;-1.87654865;-3.32523251;171;121;105;5.000000
2.59649563;-1.99689758;-7.08217001;175;142;134;2.000000
3.11609387;-0.08097735;-6.21009827;193;193;193;0.000000
-0.55103964;-2.38937140;-3.99936008;140;99;74;1.000000
-2.79885030;-1.98055184;-4.14563942;173;140;132;2.000000
2.21823001;-2.45556545;-1.99825335;164;131;107;1.000000
-2.78797150;-1.50211883;-2.82394505;180;139;106;2.000000
3.21432042;-2.37438965;-7.01722527;138;97;72;1.000000
-0.35726386;-0.10176670;-3.01824045;216;216;216;0.000000
4.60142231;-0.10648252;-7.05320406;157;165;173;2.000000
6.59561300;-0.10427697;-6.98447752;216;216;216;0.000000
5.19011259;-1.96252453;-3.07277727;62;54;54;5.000000
6.33024693;-2.37307715;-5.23912954;104;104;104;5.000000
-1.63411582;-0.02858490;-6.28321934;169;169;169;0.000000
7.74970865;-1.48595405;-5.95807838;156;164;173;2.000000
2.76161289;-2.44985867;-2.62774134;124;91;74;1.000000
1.58574116;-2.39508557;-4.92440653;138;105;80;1.000000
1.82825673;-1.86086524;-5.55703402;167;117;101;5.000000
2.74071050;-1.17895544;-7.11567163;196;196;196;2.000000
4.09566164;-1.27837133;-7.12046719;191;191;191;2.000000
6.44160891;-2.48472166;-2.89093399;130;97;72;1.000000
-0.23701623;-2.40223503;-3.47834277;142;109;92;1.000000
-2.41685724;-2.33138037;-6.08251381;175;150;125;1.000000
-0.62107217;-1.88915610;-3.18887854;168;118;94;5.000000
-1.28849375;-1.91669512;-4.05902338;146;105;88;5.000000
4.41089439;-2.39277220;-6.72725821;153;120;95;1.000000
5.68772745;-2.44621491;-4.56051016;167;134;101;1.000000
-1.82451463;-2.06248593;-3.98017836;146;105;88;5.000000
7.74683428;-1.97872758;-4.65368128;183;150;142;2.000000
6.10595131;-2.47926664;-2.99237776;134;109;92;1.000000
-2.44945145;-2.39039159;-2.82277536;110;93;76;1.000000
-0.25199643;-2.41905832;-2.54569912;150;109;84;1.000000
0.18723916;-1.99176621;-7.32113409;187;154;146;2.000000
5.86793804;-2.47801805;-2.92046595;154;105;72;1.000000
-1.51410282;-0.67359376;-7.04953861;156;164;173;2.000000
7.76027250;-0.40478930;-6.40411282;156;164;173;2.000000
6.18797398;-2.46183157;-3.99821234;114;97;80;1.000000
-1.18767345;-0.12804511;-7.04061413;156;164;173;2.000000
4.36871862;-2.41102242;-5.70361757;142;109;84;1.000000
1.86715782;-2.39825559;-4.91650200;156;115;90;1.000000
2.59971142;-2.20035315;-7.08577776;165;140;132;2.000000
-1.81036508;-0.03520483;-5.81571579;222;222;222;0.000000
-2.78309560;-0.66114616;-3.06596184;156;164;173;2.000000
5.58121061;-2.47965646;-2.66127110;124;91;66;1.000000
-1.79381859;-1.85385883;-3.77766442;206;148;115;5.000000
5.73981905;-2.49062586;-2.15249729;158;125;101;1.000000
6.76658487;-2.46509600;-4.16050482;157;124;91;1.000000
4.90451622;-2.42802572;-5.09394455;158;117;92;1.000000
-2.76388168;-1.66289103;-1.94226599;197;197;197;2.000000
7.76563597;-0.54955614;-2.49723721;156;164;173;2.000000
2.82541800;-1.88939345;-7.08078051;191;158;150;2.000000
6.60453606;-0.18321696;-2.65486193;222;222;222;0.000000
-2.79146171;-0.85646981;-6.64941311;154;163;171;2.000000
-1.15723646;-2.36759424;-4.83737278;130;105;88;1.000000
3.07212520;-0.08194797;-6.13084078;231;231;231;0.000000
-2.06238317;-2.38553357;-3.31801200;142;109;92;1.000000
6.93233824;-0.11855066;-6.39941406;227;227;227;0.000000
-1.86273611;-0.09745519;-2.36637497;224;224;224;0.000000
-1.93419755;-2.13768005;-3.60191035;95;79;71;3.000000
7.74405146;-2.40028691;-3.72087073;167;142;134;2.000000
6.69185114;-0.19567186;-2.02246332;222;222;222;0.000000
-2.78071046;-1.83891404;-5.62876654;167;117;92;2.000000
